ratings,no_of_ratings,discount_price_usd,actual_price_usd,discount_rate,agg_rating,sub_category
0.675,0.00017780148464239674,0.00027120867867771764,0.000605693139302525,0.6371061788880538,0.00016071604060990456,0
0.8,0.0002730522799865379,0.00044321418285385124,0.000605693139302525,0.4196749477634215,0.0002778890711580475,0
0.925,0.002609871792429467,0.021568690198086337,0.021862011064245485,0.22896340263968396,0.0029261507525532382,1
0.75,0.03353463001416062,0.0002664085250728023,0.0002194540359791757,0.05273911640469291,0.031942124082459576,0
0.7,0.0179770001079509,0.00018320586258760278,0.00022948622048108092,0.35447219179581463,0.016269059516339966,0
0.475,0.0021717181338464175,0.00021520688662037183,0.0003548885267548956,0.5059737976212123,0.0015023850381379316,0
0.5,1.2700106045885483e-05,0.00026396844699030366,0.0005417379631028795,0.6048649002692332,1.2095280572711535e-05,2
0.725,0.0015367128315521433,0.0002552081666613331,0.0003548885267548956,0.4216418490660593,0.0014313252647732513,0
0.7749999999999999,0.00037465312835362175,0.004775352811289961,0.008124188411949085,0.5437068588031438,0.0003704179675392907,1
0.7749999999999999,0.0004381536585830492,0.0008688278024896796,0.0017286707919845353,0.6061601525047339,0.0004324062804744374,0
0.925,0.006026200318772662,0.0030240967710966748,0.003960831843658436,0.4041008037665874,0.006749166559573036,2
0.875,5.7150477206484676e-05,5.520176645652661e-05,0.00029218737361798823,0.8098392154612223,6.652404314991345e-05,0
0.525,0.00015875132557356854,0.0007352235271528688,0.0023613254271359304,0.7579041172191145,0.00012034804169847979,0
0.75,0.00034290286323890805,0.007975455214566865,0.010010866109838626,0.3788670654842687,0.00033110830567797825,1
1.0,0.0,0.00029520944670229446,0.000605693139302525,0.6067669373357795,6.0476402863557675e-06,1
0.75,0.013093809333307933,0.0003672117507760248,0.0004175896798918029,0.30350473315017107,0.01247477000068036,0
0.675,0.0026924224817277223,0.00027760888348427146,0.0005429919861656175,0.5866060219816877,0.002375966677502022,0
0.8,0.008750373065615097,0.0014512464398860761,0.0011392799524976064,0.00325874437793996,0.008755168842557245,0
0.625,0.0007874065748448999,0.0002320074242375756,0.0012327046706715984,0.8485505068189289,0.0006599487462485731,0
0.75,0.019024758856736452,0.00019680629780152964,0.00023011323201244994,0.3131740968344215,0.018123266028136645,0
0.7749999999999999,0.0004572038176518774,0.0001560049921597491,0.00022948622048108092,0.4405626411328695,0.0004510027743549813,0
0.8500000000000001,4.4450371160599186e-05,0.11197878332106628,0.21942707448332682,0.6061514925709327,5.1707324448341814e-05,1
0.75,0.0027114726407965503,0.00023600755224167174,0.00029218737361798823,0.352269948779648,0.0025868781324886797,0
0.0,0.0,0.0003871723895164645,0.00032416496171781096,0.066202465581296,0.0,2
0.8,0.0019304161189745933,0.00018320586258760278,0.000605693139302525,0.7483500645797261,0.0019352448916338458,0
0.675,0.0024574705198788407,0.00014320458254664148,0.0007937965987132469,0.8477291814426413,0.002168986188701496,0
0.7749999999999999,0.01966611421205367,0.00022080706582610642,0.0001981356439126272,0.12445992857883735,0.01920246743723683,0
0.8,0.04766349799020822,0.000615219687029985,0.0007831374026799727,0.3806165268851647,0.047668105501084794,0
0.7,0.0002540021209177097,0.0006184197894332618,0.000571834516608595,0.15179389211472186,0.00023404367908196817,2
0.825,0.017399145282863113,8.080258568274184e-05,0.00016678506734417356,0.5676404773272278,0.017818313766697156,0
0.7,0.00027940233300948066,0.0002544081410605139,0.0007310954455763397,0.7170484356320904,0.00025702471217012014,0
0.8,0.003930682821201557,0.0017320554257736244,0.001418300083956844,0.044003750895555124,0.003935501916346016,0
0.8,0.0012954108166803192,0.00018840602899292775,0.00016427702121869726,0.10101178065936768,0.00130024266156649,2
0.75,0.00722636034010884,0.0001656052993695798,0.00018622242481661482,0.2847020976940463,0.00688675037608763,0
0.925,0.03240432057607681,0.039115195686261955,0.0462941423955728,0.34114593737661075,0.036267396415261215,1
0.725,0.024841407425752006,0.000159205094563026,0.0005574132513871063,0.7593483138582745,0.023071294119425774,0
0.825,0.18513579588389564,0.00031601011232359425,0.00042323278367412457,0.4038154092062228,0.1895478632930913,0
1.0,0.0,0.00031601011232359425,0.0011073023643977835,0.7716039661185694,6.0476402863557675e-06,0
0.825,0.010522037859016124,0.05596979103331306,0.07521442226843994,0.42097416549970046,0.010777499754314614,1
0.8,0.0008509071050743274,0.00018560593939006046,0.0001486017329344704,0.029916824621871545,0.000855741100519341,2
0.5,0.0,0.007975455214566865,0.011264889172576772,0.4490278282485065,3.023820143177884e-06,1
0.75,0.005302294274157189,0.00043121379884156284,0.000605693139302525,0.43484456853955866,0.005054315369321832,0
0.7,0.0025590713682459246,0.0003352107267432557,0.0016089115894930422,0.8357412440106003,0.0023195724318317546,0
0.8,0.004953041357895338,0.00016400524816794136,0.00020377874769494887,0.34709523331252934,0.0049578555067544584,0
0.8,0.01783094888842322,0.01756856219399021,0.03257763813534295,0.5829577229612307,0.01783570073252043,1
0.675,0.012046050584522381,0.00010960350731223397,0.0017631564262098345,0.9509749637960175,0.010616027758668916,0
0.7749999999999999,0.0019494662780434216,0.00010160325130404173,0.0001203862140228621,0.3053162332723825,0.0019077281283309269,0
0.7749999999999999,0.01992011633297138,0.0007560241927741687,0.0008251471752817006,0.28007920202071246,0.019450420688977416,0
0.825,0.002006616755249906,5.760184325898428e-05,5.768506088595475e-05,0.18587670712938917,0.0020593727085112977,0
0.825,0.00022860190882593868,0.0003560113923645556,0.0009819000581239687,0.7101594295600777,0.00023903298231821172,0
0.825,0.007823265324265458,0.0009512304393740598,0.001101659260615462,0.32226112341175156,0.008014484098485822,0
0.75,0.00597539989458912,0.00013760440334090692,0.0012327046706715984,0.9081878333599525,0.005695365239675543,0
0.8500000000000001,0.008102667657274938,0.024775992831770614,0.028194827531073125,0.3143190998106043,0.008493608400172359,1
0.8,0.00027940233300948066,0.20717462958814678,0.21943334459864053,0.2626881252711332,0.00028423909345872106,1
0.625,0.0001397011665047403,0.00021200678421709492,0.00027776610839649955,0.38414956555084606,0.00012019685069132088,0
0.825,0.009480629163253514,0.00017520560657941053,0.00014107759455804153,0.03522501595392459,0.009711300771830092,0
0.7,0.0010414086957626096,0.0002144068610195526,0.0003548885267548956,0.5076604365923153,0.0009464557048146776,0
0.8999999999999999,0.007004108484305844,0.010372331914621268,0.008754335000975003,0.07217194149506269,0.007676572197485692,0
0.825,2.540021209177097e-05,0.00021200678421709492,0.000605693139302525,0.711942974716997,3.099415646757331e-05,0
0.8500000000000001,0.0013652613999326894,0.03276104835354731,0.03445867272945017,0.2573790398983534,0.0014354074219665417,1
0.8500000000000001,0.04677449056699624,0.0008552273672757526,0.0008696649940089048,0.22836608849080509,0.04900675067846965,0
0.725,0.0013843115590015174,0.00013200422413517233,0.0009819000581239687,0.8870719300187427,0.0012898104820725264,0
0.7749999999999999,0.012573104985426629,0.00030960990751704054,0.00029218737361798823,0.16600281367033465,0.012278372882380956,0
1.0,1.2700106045885483e-05,0.005175365611699573,0.005621785390255112,0.28065127611214474,2.1166741002245183e-05,1
0.675,0.006692955886181649,0.00011040353291305322,0.0012327046706715984,0.9253714698209256,0.005900229054375846,0
0.8500000000000001,0.0001206510074359121,0.010768344587026786,0.017529361382485186,0.5233584115248646,0.00013153617622823794,1
0.725,0.004781589926275884,0.0007200230407373035,0.0006683942924394323,0.1553416601426454,0.004444410846442853,0
0.575,4.4450371160599186e-05,0.10013120419853434,0.12531891374014262,0.3775672474665556,3.840251581835912e-05,1
0.8,0.006781856628502848,0.00015040481295401452,0.0001674120788755426,0.2761298828990945,0.006786661929348442,0
0.8,0.0037973317077197592,0.00014240455694582228,0.000605693139302525,0.7999267752185922,0.0038021514480318713,0
0.725,6.985058325237015e-05,0.00029520944670229446,0.000605693139302525,0.6067669373357795,6.924548127877354e-05,0
0.875,0.0005080042418354194,0.0002552081666613331,0.00028027415452197584,0.27570892592255675,0.0005495793110225803,0
0.8,0.014979775081121928,0.014056449806393805,0.022238217983066928,0.5093993376160442,0.014984540719518004,1
0.6,0.0039433829272474425,0.0002904092930973791,0.00029908450046304804,0.23175606513699185,0.003195875509324705,0
0.0,0.0,0.00029520944670229446,0.0003548885267548956,0.33730990051090626,0.0,2
0.8500000000000001,1.2700106045885483e-05,0.0001184037889212455,0.000605693139302525,0.8302660167708665,1.844530287338509e-05,0
0.8,0.0275147797484109,0.00011360363531633013,0.00011098104105232598,0.1827977075295697,0.0275194847410476,0
0.75,0.025857415909422844,0.00011120355851387245,0.00025519369326721286,0.6222330552452684,0.02463052697625545,0
0.7,0.009690180913010623,0.00013120419853435307,0.00013543449077571987,0.22314002156334778,0.008771497471330405,0
0.8500000000000001,0.019786765219489584,0.00028640916509328296,0.00029908450046304804,0.2416609351731756,0.02073403233975643,0
0.725,0.00755021304427892,0.0006952222471119074,0.0018597162020406717,0.7074256413855058,0.00701526273217269,0
0.825,0.0016319636268962844,0.0008552273672757526,0.002486727733409745,0.7326304075413883,0.001675801123349183,0
0.8999999999999999,0.0016764139980568835,0.0004472143108579474,0.0007310954455763397,0.5139779475341201,0.0018415064671953314,0
0.825,0.051219527683056154,0.00017920573458350664,0.00020001667850673443,0.2812579042496461,0.05244377584421278,0
0.75,0.01691019120009652,0.000615219687029985,0.0006345356697455023,0.2378127272930888,0.016109401812780175,0
0.8,0.00019685164371122498,0.004288137220391052,0.009378211474687231,0.6470033697613441,0.00020168880354996487,1
0.6,0.0003810031813765645,0.00020000640020480652,0.0012327046706715984,0.868766549714191,0.0003120582387759576,0
0.725,0.00812806786936671,0.00013200422413517233,0.00022948622048108092,0.5165248023126239,0.0075518396165796045,0
0.825,0.09144076353037547,0.0007352235271528688,0.000887848328418608,0.34860072040027795,0.09362246093602353,0
0.8,0.0006477054083401597,0.00029200934429901755,0.000512268421128533,0.5407880102659219,0.0006525403868977873,0
0.575,3.175026511471371e-05,0.015089282857051425,0.021918442102068697,0.46482255432336395,2.8423909345872103e-05,1
0.875,0.04224055270861512,0.0009104291337322793,0.0007568029183624716,0.05864449785943362,0.04526280776819395,0
0.7,0.012928707954711422,0.00018800601619251814,0.0001981356439126272,0.2431480847144248,0.011701579190069774,0
0.7,0.021691781126372406,0.00037521200678421705,0.000605693139302525,0.5056361321615319,0.019630035605482182,0
0.725,0.02612411813638644,0.00024160773144740633,0.00023011323201244994,0.17173255271771884,0.024262376873823543,0
0.725,0.0007810565218219572,0.0001288041217318954,0.00016678506734417356,0.36490534481403725,0.0007296478005488232,0
0.825,0.00017780148464239674,0.00011120355851387245,0.00029218737361798823,0.66811422135631,0.0001870232758555521,0
0.8,0.0004699039236977629,0.006932221831098594,0.005681978497266543,0.04441516813485649,0.00047473976247892777,0
0.675,0.00013335111348179756,0.0004152132868251784,0.0007937965987132469,0.5832943139639276,0.00012155756975575094,0
0.725,0.006807256840594619,0.0003264104451342443,0.0004025414031389452,0.354708518519485,0.006325378166506655,0
0.825,0.0025336711561541538,0.0006952222471119074,0.0016252138893086381,0.6642762699513248,0.002598973413061391,0
0.8500000000000001,0.0011811098622673498,0.00033921085474735184,0.0010207747730688515,0.7341351283461128,0.0012424876968317926,0
0.6,0.0008890074232119838,0.011568370187846011,0.020037407507961482,0.5526608501036055,0.0007232977782481498,1
0.7749999999999999,0.0014541621422538877,4.7201510448334355e-05,8.464655673482492e-05,0.4750621226686746,0.0014242192874367831,0
0.725,0.004660938918839973,0.00029520944670229446,0.000605693139302525,0.6067669373357795,0.004332378310138113,0
0.95,0.00026670222696359517,0.0027744887836410764,0.0027381593574887435,0.20709293874689452,0.00031054632870436866,0
0.675,8.255068929825563e-05,0.009568306185797945,0.015648326788377964,0.5255466388224882,7.680503163671826e-05,1
0.675,0.0001206510074359121,0.0003352107267432557,0.0010446012112608762,0.7432845957625815,0.00011036943522599276,0
0.7749999999999999,0.00282577359520952,0.00027200870427853687,0.00022948622048108092,0.07341219543072355,0.00276316684683595,0
0.725,0.00041910349951422094,0.0004840154884956318,0.000605693139302525,0.3680982371245553,0.0003935501916346016,0
0.825,0.019405762038113016,0.003754520144644628,0.005747814708060296,0.4916232499319693,0.01987269717197221,0
0.75,0.013652613999326895,0.00017200550417613363,0.0001987626554439963,0.3030711293975142,0.013006962345879667,0
0.7,0.0004127534464912782,0.0006952222471119074,0.0014835092832192276,0.6316807788772468,0.00037767513588291766,0
0.75,0.0001079509013900266,0.07437838010816346,0.08581718726389098,0.32395600729849866,0.00010734561508281488,1
0.825,0.0006985058325237015,0.000990431693814202,0.0010922540876449258,0.2885570071642107,0.0007201227670978129,2
0.8500000000000001,0.0234888461318652,0.002526480847387116,0.0021732219677252085,0.08977984486926495,0.024612384055396386,2
0.7749999999999999,0.02496205843318792,0.00018320586258760278,0.0007937965987132469,0.8088417009310658,0.024372292736028058,0
0.75,0.0007747064687990145,0.00022800729623347947,0.0015405673325738134,0.8824702257791874,0.0007423478451501704,0
0.65,0.004616488547679373,0.0007328234503504111,0.0009819000581239687,0.41256733057425204,0.00396090200554871,0
0.825,0.001104909225992037,0.0011272360715542894,0.0028008605106256508,0.6872084023874795,0.0011362004187990898,0
0.825,0.08288724210847159,0.0002840090882908253,0.00024578852029667677,0.09506885863765742,0.08486532661037322,0
0.75,0.00022860190882593868,0.00032401036833178663,0.0016089115894930422,0.8411833965352908,0.00022225078052357447,0
0.8,0.018650105728382833,0.001236983583474671,0.0034899461836002624,0.7258692194272748,0.01865485360930732,0
0.7749999999999999,0.001104909225992037,0.0013432429837754805,0.0018597162020406717,0.434554563563067,0.0010832835662934767,0
0.8,0.2177115678915919,0.013175621619891836,0.01251891223531492,0.17679287697470686,0.21771535269082198,1
0.825,0.014503521104401222,0.022375916029312933,0.028194200519541752,0.3816582467099137,0.01485376049832556,1
0.7749999999999999,0.285898437251951,0.00045521456686613965,0.0005429919861656175,0.33712228772212943,0.27909466824913254,0
0.75,0.00010160084836708386,0.00015120483855483375,0.00030660863883947697,0.5864187218808921,0.00010129797479645912,0
0.825,0.0026924224817277223,0.00229527344875036,0.002860426606105713,0.37287944629018177,0.0027615037457572023,0
0.725,0.00019050159068828223,0.009575506416205318,0.01251891223531492,0.40412101071180856,0.00018127801758351412,1
0.8500000000000001,0.027667181020961523,0.0007064226055233766,0.0006752914192844921,0.17928702386423517,0.02898966609466069,0
0.8500000000000001,0.02008521771156789,0.00022240711702774488,0.00025519369326721286,0.30307112939751407,0.021046695342561025,0
0.7749999999999999,0.0006096050902025032,0.00039521264680469773,0.0008508546480678326,0.6294187825753121,0.0005997747253993332,0
0.675,0.0002159018027800532,0.00017520560657941053,0.0004175896798918029,0.6503877352757447,0.00019428044419917903,0
0.65,0.00282577359520952,0.0005584178693718198,0.0005373488823832959,0.1838788169396186,0.0024260109008716166,0
0.825,0.0005016541888124766,0.001532849051169637,0.001606403543367566,0.25265362330581864,0.000518585154555007,0
0.675,0.0002730522799865379,0.00018640596499087969,0.0003548885267548956,0.5666928005809224,0.0002446270495830908,0
0.675,0.005734097879717296,0.00034881116195718256,0.0002865442698356666,0.04946602843024866,0.005055524897379104,2
0.725,0.013608163628166295,0.0001232039425261608,0.00029218737361798823,0.6377445797624003,0.012640475344526508,0
0.8,0.00038735323439950724,0.00010720343050977632,0.0004991011789697825,0.8104131491785179,0.00039218947257017156,0
0.8,0.0076899142107836604,0.00020320650260808343,0.00016678506734417356,0.05066588941859202,0.0076947151183447615,0
0.7749999999999999,0.01746264581309254,0.0001192038145220647,0.00016678506734417356,0.4054523713166754,0.01705147297838724,0
0.7749999999999999,0.02620031877266175,0.0013456430605779382,0.0017035903307297724,0.3813232044542873,0.025581064838263414,0
0.675,0.0009398078473955258,0.0002080066562129988,0.0004175896798918029,0.5911285557459592,0.0008320041123953948,0
0.8,0.038932175083661945,0.000495215846907101,0.00046775060240132876,0.16858104939657828,0.03893682483765866,0
0.8,0.005880149099244979,0.00022800729623347947,0.00026146380858090365,0.3030711293975141,0.005884958762652797,0
0.7,0.0077851650061278015,0.0012552401676853657,0.0030453950078595895,0.6799180129336894,0.0070479199897190105,0
0.825,0.005880149099244979,0.012775608819482222,0.015653969892160287,0.36370348287402143,0.006025112826289092,1
0.8500000000000001,0.0009017075292578693,0.0008720279048929564,0.0008571247633815235,0.20204145502844098,0.0009497819069721733,2
0.825,0.04113564348262308,0.00017200550417613363,0.0002865442698356666,0.5051304781356607,0.04211984911137485,0
0.8999999999999999,0.011639647191054045,0.0015760504336138753,0.0013148431812809469,0.061643409895832,0.01275356621788136,2
0.8500000000000001,0.030277052813390992,0.00019760632340234884,0.00018308736715976946,0.1491951638200026,0.03172380426812214,0
0.8500000000000001,0.01998361686320081,0.00047151908861083546,0.000605693139302525,0.38389486889277274,0.020940256873521162,0
0.825,0.00020955174975711047,0.0002488079618547794,0.000605693139302525,0.6654228043368431,0.00021952934239471435,0
0.725,0.008597971793064473,0.0003024096771096675,0.0003555155382862646,0.3232770642713288,0.007988176863240175,0
0.825,0.08250623892709504,7.200230407373035e-05,0.0001203862140228621,0.4714539200126363,0.08447525381190327,0
0.825,0.00029845249207830887,0.00011760376332042624,0.00022948622048108092,0.5621020990204766,0.00031054632870436866,0
0.75,0.00982353202649242,0.000615219687029985,0.0018597162020406717,0.741113428770992,0.009360235253207139,0
0.8,0.03553489671638758,0.007175429613747639,0.011892527715477216,0.5317704080614005,0.03553956290679831,1
0.8,0.0008318569460054992,0.0004856155396972703,0.0003994063454820998,0.04974299068103198,0.0008366910336173204,2
0.5,6.350053022942741e-06,2.1880700182405837e-05,0.00011411609870917137,0.7407880674198013,7.55955035794471e-06,2
0.7749999999999999,0.00250192089103944,0.015175685621939902,0.015026958360791215,0.2104693648616375,0.002447026450866702,1
0.825,0.007664513998691889,0.0009352299273576753,0.0007379925724213994,0.009166622142028201,0.007851953765790011,0
0.8500000000000001,0.017056242419624203,0.009575506416205318,0.014394303725639818,0.48298217196688603,0.017873498484310153,1
0.625,0.003917982715155672,0.0002456078594515024,0.00028027415452197584,0.3009663445148251,0.0032687495747752925,0
0.8500000000000001,0.0024701706259247264,0.0003408109059489904,0.000605693139302525,0.5491223783864584,0.0025929257727750356,0
0.75,1.2700106045885483e-05,0.010352331274600786,0.009383854578469554,0.13665069039246772,1.663101078747836e-05,2
0.75,0.0001079509013900266,0.11597171109475503,0.13785914436752408,0.34414458500731476,0.00010734561508281488,1
0.8500000000000001,0.0029273744435766038,0.0002664085250728023,0.00035802358441174096,0.40309719772980857,0.0030718988834544125,0
0.7,0.005899199258313807,0.00017520560657941053,0.0003548885267548956,0.5903057461763652,0.005341578282923731,0
0.8,0.23367560119126995,0.012775608819482222,0.013772935298053068,0.2755301067514243,0.23367930875471526,1
0.825,0.0058547488871532076,8.080258568274184e-05,0.00016678506734417356,0.5676404773272278,0.005999107973057761,0
0.5,0.0012192101804050063,0.00018320586258760278,0.0006031850931770487,0.7472970845379117,0.0008738840213784084,0
0.7749999999999999,0.006451653871309825,0.0002704086530768984,0.00044329715267793496,0.5078610098753655,0.006302699515432822,0
0.875,0.0016764139980568835,0.0005352171269480622,0.000605693139302525,0.303374521813037,0.0018014408502982243,0
0.8500000000000001,0.0007239060446154725,0.00021280680981791415,0.00022697817435560457,0.2531957205317691,0.0007635145861524156,2
0.7749999999999999,0.00036195302230773626,0.03997647924733591,0.06267419164105847,0.505090062224322,0.00035802030495226143,1
0.825,0.0018796156947910514,0.00019360619539825273,0.00023011323201244994,0.32327706427132874,0.0019293484423546486,0
0.825,0.0061722515383003445,0.00029200934429901755,0.0004175896798918029,0.43936724231602065,0.006324168638449384,0
0.75,0.0,0.0012544401420845467,0.0012960328353398747,0.24149113740112654,4.535730214766826e-06,0
0.8,0.022231535633322537,0.00041441326122435907,0.00038373105719787296,0.15191820572905576,0.022236266186887205,0
0.65,0.0017843648994469103,0.0003592114947678325,0.0016089115894930422,0.8240794886005495,0.001533379194605505,0
0.7749999999999999,0.10327726236514075,9.660309129892156e-05,0.00015487184824816114,0.46634229958324863,0.10082247907894439,0
0.7,0.0024892207849935544,0.00015040481295401452,0.0004175896798918029,0.6951934563836312,0.002256374590839337,0
0.8,0.01352561293886804,0.019975839226855256,0.0313236150726048,0.5050496382281839,0.01353038561266376,1
0.725,0.0020764673385022764,0.00017520560657941053,0.00029218737361798823,0.5061427995221245,0.0019325234535049857,0
0.7,0.0007302560976384152,0.00045521456686613965,0.0011073023643977835,0.673887660725469,0.0006649380494848165,0
